Topic,Count,Name,Representation,Representative_Docs
59,8,59_不能先當兵嗎_以後能保家衞國_完全不懂為什麼現在的年輕人怎麼整天只想著逃避兵役_喔抱歉,"['不能先當兵嗎', '以後能保家衞國', '完全不懂為什麼現在的年輕人怎麼整天只想著逃避兵役', '喔抱歉', '即使到今天也沒有可能', '但以與他同國人為恥', '忘了你在對面發展', '我們彼時想當還沒機會', '是個男子漢就該好好當兵', '是男人帶種就去當兵']","['是男人帶種就去當兵，以後能保家衞國，防止中共的入侵。（喔抱歉，忘了你在對面發展）', '是個男子漢就該好好當兵，這是男人的義務跟驕傲….會排斥當兵的不外乎就是一群長不大的媽寶爸寶…..當兵不是在比吃苦，那是一份能夠親自守護家園的榮譽….，完全不懂為什麼現在的年輕人怎麼整天只想著逃避兵役。', '當兵是身為男性國民的義務與權利， 我們彼時想當還沒機會；即使到今天也沒有可能！ 沒想到他竟想逃兵，本來還看他劇的我，雖不因粉他，但以與他同國人為恥！']"
60,8,60_靠老爸有錢了不起_等著吃勞飯吧_屁股洗干淨_nor,"['靠老爸有錢了不起', '等著吃勞飯吧', '屁股洗干淨', 'nor', '行路不要帶口袋', 'coats', 'wallet', 'journey', 'labourer', 'shoes']","['靠老爸有錢了不起，屁股洗干淨，等著吃勞飯吧！', '靠老爸有錢了不起，屁股洗干淨，等著吃勞飯吧！', '行路不要帶口袋，不要帶兩件褂子，也不要帶鞋和拐杖，因為工人得飲食是應當的。 ======================== no wallet for your journey, neir two coats, nor shoes, nor staff: for  labourer is worthy of his food.']"
61,7,61_近報妻女_禍遺子孫_惡人作壞事_５１,"['近報妻女', '禍遺子孫', '惡人作壞事', '５１', '77', '一旦演變成事實', '一旦被警方查出', '３４', '一個人做壞事', '上天眷之']","['呂祖仙師法語八則 孝弟以敦本。 忠信以居心。 勤儉以守已。 寬厚以待人。 辱以消禍。 善養以厚身。 仁慈以及物。 知足以操存。 為人之道無他法。 和悦近人。 則親朋歡愛。 鋒若太露。 則見禍必危。 更有不可者。 刻毒之言。 刺骨之語。 短見薄識。 最損陰德。 愼勿犯焉。 立敎 古聖賢之立敎。 曰積德。曰積功。曰積善。 必終身累世積累無窮。 乃有厚報。非一事一行。 便可得奇福也。 其有一事一行。 而得厚報者。 乃祖宗積累於前。 而及其身以發之也。 豈因一事一行哉。 然又不可執一論者。 或一事一行而活數百人數十命。 則又格外言之矣。 總之人之一生。 不可不見善勇爲。 古人云。 勿以善小而不為。 勿以惡小而為之。 兩言盡矣。 子等細玩其中意味。 毋以為迂。 乃妙德之不可不積。 積一尺深。 子孫受一尺報。 積一丈深。 子孫受一丈報。 天道報施。自然之理。 人能於本枝骨肉加厚者。 上天眷之。祖宗佑之。 勸世 一毫之善。與人方便。 一毫之惡。勸人莫作。 衣食隨緣。自然快樂。 算是甚命。問什麼卜。 欺人是禍。饒人是福。 天眼昭昭。報應甚速。 諦聽吾言。神欽鬼伏。', '聖學要義 - 善書圖書館 ３４。問：一個人做壞事，「近報妻女，禍遺子孫」，這是為什麼？自己做的孽，應由自己得孽報才算公平啊？ 答： 按「自作自受」廣義的解說，除個人外，還包括自己的親屬。因為個人是依賴群體生活，父母、夫婦、兒女等互組成一個家庭，猶如一人有四肢五指，長短不一，像家庭內大小不等。若一點皮毛受傷，全身感覺創痛，稱為「連帶關係」。故為惡者「近報妻女，禍遺子孫」並不是宗教家擬設出來的定律，你可看到丈夫犯法，被判入牢獄，做其妻女者為此生活受不到照顧，多少苦命妻女受到連累，現世報應已明晰顯示出。再者，妻女兒孫都有得到祖先「遺產」，旣然如此，祖先「遺禍」亦將繼承，世人不可貪福避禍，因果是公平分給你，沒有「撿便宜」的！ ５１。問：心起惡念、邪念，但是未實行，是否有罪？其罪過程度如何？ 答： 心起邪惡念頭，正如懷中塞滿了未爆的炸彈，那是可怕的。邪思惡念，卽如害人前預謀籌劃，一旦演變成事實，罪惡較重。若臨時起意，則罪惡幅度較輕。心中起了邪思惡念，猶如身中帶着扁鑽尖刀等「凶器」，準備隨時傷人，一旦被警方查出，雖未付出行動，但仍以「違警」處罰。所以罪惡的種子雖未萌芽，但一觸卽發，危險萬狀，有罪有罪！希望世人常懷正念，心靈才不致被污染得「醜陋不堪」！ 77。問：惡人作壞事，趕快求神消災解厄，而被害者也一樣去求神解厄，雙方都很虔誠，到底神如何處理此事？ 答： 惡人作壞事，求神保佑，南極仙翁降訓說：「這如通緝犯找警察求援路費，等於自投羅網。」這是求神助惡，不得神佑，災殃難逃。善人被害，求神護佑，神憐憫之，必暗中化解，猶如報案求警察幫忙一樣。', '聖學要義 - 善書圖書館 ３４。問：一個人做壞事，「近報妻女，禍遺子孫」，這是為什麼？自己做的孽，應由自己得孽報才算公平啊？ 答： 按「自作自受」廣義的解說，除個人外，還包括自己的親屬。因為個人是依賴群體生活，父母、夫婦、兒女等互組成一個家庭，猶如一人有四肢五指，長短不一，像家庭內大小不等。若一點皮毛受傷，全身感覺創痛，稱為「連帶關係」。故為惡者「近報妻女，禍遺子孫」並不是宗教家擬設出來的定律，你可看到丈夫犯法，被判入牢獄，做其妻女者為此生活受不到照顧，多少苦命妻女受到連累，現世報應已明晰顯示出。再者，妻女兒孫都有得到祖先「遺產」，旣然如此，祖先「遺禍」亦將繼承，世人不可貪福避禍，因果是公平分給你，沒有「撿便宜」的！ ５１。問：心起惡念、邪念，但是未實行，是否有罪？其罪過程度如何？ 答： 心起邪惡念頭，正如懷中塞滿了未爆的炸彈，那是可怕的。邪思惡念，卽如害人前預謀籌劃，一旦演變成事實，罪惡較重。若臨時起意，則罪惡幅度較輕。心中起了邪思惡念，猶如身中帶着扁鑽尖刀等「凶器」，準備隨時傷人，一旦被警方查出，雖未付出行動，但仍以「違警」處罰。所以罪惡的種子雖未萌芽，但一觸卽發，危險萬狀，有罪有罪！希望世人常懷正念，心靈才不致被污染得「醜陋不堪」！ 77。問：惡人作壞事，趕快求神消災解厄，而被害者也一樣去求神解厄，雙方都很虔誠，到底神如何處理此事？ 答： 惡人作壞事，求神保佑，南極仙翁降訓說：「這如通緝犯找警察求援路費，等於自投羅網。」這是求神助惡，不得神佑，災殃難逃。善人被害，求神護佑，神憐憫之，必暗中化解，猶如報案求警察幫忙一樣。']"
62,7,62_舔共仔_舔共藝人不意外_丟臉丟到國外去_舔共,"['舔共仔', '舔共藝人不意外', '丟臉丟到國外去', '舔共', '親吻女明星親成這副德行', '可恥', '1年', '', '', '']","['丟臉丟到國外去 親吻女明星親成這副德行', '舔共仔', '舔共仔']"
63,7,63_的媽媽是北港香爐_王大陸_的母親是北港香爐_為北港香爐,"['的媽媽是北港香爐', '王大陸', '的母親是北港香爐', '為北港香爐', '的媽媽經證實', '的母親北港香爐', '', '', '', '']","['王大陸 的媽媽是北港香爐', '王大陸 的媽媽是北港香爐', '王大陸 的媽媽是北港香爐']"
64,7,64_物以類聚_就你事最多_sharing_你长得很像,"['物以類聚', '就你事最多', 'sharing', '你长得很像', '你適合演角頭', '進去給人教訓也好', '我前男朋友', '教唆打人', '你朋友素質點點', 'thoughts']","['你长得很像,我前男朋友', '物以類聚 你朋友素質點點', 'Sharing Your Thoughts']"
65,7,65_一直看到你就很不討喜_非善類_說真的你在紅什麼我看不懂_當初還真的猜對,"['一直看到你就很不討喜', '非善類', '說真的你在紅什麼我看不懂', '當初還真的猜對', '爛咖', '還好你演的我都沒看過', '果然真的被我猜中了', '果然是眼光正確', '幸好本來就沒很喜歡你', '如果可以看你被關']","['一臉看你就不是什麼好東西 哈哈哈 果然真的被我猜中了', '還好你演的我都沒看過，以後也不會看，爛咖', '髒東西。 還好真的只是看電影而已、但從沒欣賞過你、當初還真的猜對 非善類']"
66,7,66_哪裡的拉_幹你娘_裡面阿兄我都交代好了_笨色,"['哪裡的拉', '幹你娘', '裡面阿兄我都交代好了', '笨色', '逃兵小孬孬', '齁李甲粗飽的拳頭母', '朋友腦子裝屎', '拉基小屁孩一個', '單挑阿', '出來講阿']","['企轟淦啦，笨色', '幹你娘 哪裡的拉 公司報出來 裡面阿兄我都交代好了 齁李甲粗飽的拳頭母', '馬小光 幹你娘 單挑阿 哪裡的拉 跟誰的 出來講阿']"
67,6,67_欠國家的_難怪你叫大陸_王大陸不太算吧_逃回大陸當解放軍去了,"['欠國家的', '難怪你叫大陸', '王大陸不太算吧', '逃回大陸當解放軍去了', '該還的就去還一還', '算不算一種反攻大陸', '如果司機反擊王大陸', '怎麼不回祖國', '反而要感謝他耶', '名字果然沒取錯']","['難怪你叫大陸，逃回大陸當解放軍去了', '欠國家的，該還的就去還一還', '伊茉薇 王大陸不太算吧，反而要感謝他耶，不然還真不知道這麼多垃圾藝人都沒當兵']"
68,6,68_現在後悔了吧_趕快潛逃到大陸就不用當兵了_丟不丟臉_回你的祖國就不用為了當兵來裝病囉,"['現在後悔了吧', '趕快潛逃到大陸就不用當兵了', '丟不丟臉', '回你的祖國就不用為了當兵來裝病囉', '回去你的祖國吧', '趕快逃到大陸就不用當兵了', '逃兵役', '早叫你放棄國籍入中共籍了', '大陸我真的為你開心可以不用當兵了', '可悲']","['·  回去你的祖國吧，連兵都不敢當，笑死', '早叫你放棄國籍入中共籍了 現在後悔了吧', '回你的祖國就不用為了當兵來裝病囉 可悲 逃兵役 丟不丟臉']"
69,6,69_謝謝所有您們體貼幫助謝謝_之後都不用再給其他錢_大家兔年行大運_國立國中煮營養午餐大量職缺優,"['謝謝所有您們體貼幫助謝謝', '之後都不用再給其他錢', '大家兔年行大運', '國立國中煮營養午餐大量職缺優', '只需要支付兩千元', '只需要兩千二元', '我在等待父母親存錢支援給我買一塊土地', '替自己一定能找到一份農夫的工作', '有好東西要分享啊', '包括自創正當正途工作機會也不例外']","['還能一起考中餐證照，現在國立國小、國立國中煮營養午餐大量職缺優，謝謝所有您們體貼幫助謝謝', '我在等待父母親存錢支援給我買一塊土地，替自己一定能找到一份農夫的工作，每工作時，自己自創正當正途有收入的工作，歡迎所有您們都可以與我一樣努力找工作，包括自創正當正途工作機會也不例外，謝謝所有您們體貼幫助謝謝', '所有您們好，請問要不要加入配達熊的外送服務行列，只需要兩千二元（送外送保溫箱、送工作衣服、送安全帽）之後都不用再給其他錢，只需要支付兩千元，能無限接外送訂單一直轉有錢優，謝謝所有您們體貼幫助謝謝']"
70,6,70_孫安佐之前也是出事情_也沒有很大的影響_21年前_瞧不起你,"['孫安佐之前也是出事情', '也沒有很大的影響', '21年前', '瞧不起你', '都幾歲的人了', '韓星宋承憲也用不正當的方式逃避兵役', '當自己很紅呦', '真的是老兵', '現在當兵才1年爾已', '當兵就那幾個月而已']","['現在當兵才1年爾已，還逃兵，丟臉，瞧不起你', '都幾歲的人了，當兵就那幾個月而已，這樣也想逃兵', '李比比 21年前 韓星宋承憲也用不正當的方式逃避兵役 後來去服完兵役後 戲也是照演 也沒有很大的影響']"
71,6,71_但還能打人_sato_masake_makiyo好歹自己動手,"['但還能打人', 'sato', 'masake', 'makiyo好歹自己動手', 'makiyo', '老二不能搏', '可是我不會教唆傷人', '啊你這麼沒種還要靠一臉', '又還沒確定', '只能逃兵']","['MAKIYO 都直接打了，你還要烙人，你這小孬孬', 'Sato Masake 我也不會！可是我不會教唆傷人', 'You Hsuan Kao 老二不能搏 只能逃兵 但還能打人']"
72,6,72_請時刻關注_精準分析_及盤口賠率_全民瘋世足,"['請時刻關注', '精準分析', '及盤口賠率', '全民瘋世足', '請點選連結', '投注概率', '王揚龍', 'pia', '威豪陳', 'lesaca']","['威豪陳 全民瘋世足 精準分析 . 請時刻關注 投注概率 . 及盤口賠率。 請點選連結 ：', '王揚龍 全民瘋世足 精準分析 . 請時刻關注 投注概率 . 及盤口賠率。 請點選連結 ：', '王揚龍 全民瘋世足 精準分析 . 請時刻關注 投注概率 . 及盤口賠率。 請點選連結 ：']"
73,6,73_好嗎_希望你一切都好_沒能成功_但由於網路問題,"['好嗎', '希望你一切都好', '沒能成功', '但由於網路問題', '我試著加你', '這樣你就可以加我', '我們做個好朋友', '我在facebook上看到你漂亮的頭像照片', '所以我決定在這裡給你寫信', '你好']","['蔡俊賢 你好〜好嗎？希望你一切都好。我在Facebook上看到你漂亮的頭像照片。我試著加你，但由於網路問題，沒能成功。所以我決定在這裡給你寫信，這樣你就可以加我，我們做個好朋友。', '簡柏文 你好〜好嗎？希望你一切都好。我在Facebook上看到你漂亮的頭像照片。我試著加你，但由於網路問題，沒能成功。所以我決定在這裡給你寫信，這樣你就可以加我，我們做個好朋友。', 'ア キ 你好〜好嗎？希望你一切都好。我在Facebook上看到你漂亮的頭像照片。我試著加你，但由於網路問題，沒能成功。所以我決定在這裡給你寫信，這樣你就可以加我，我們做個好朋友。']"
74,5,74_如何開車門_我的天_然後比特犬會開車門_連門都不會開,"['如何開車門', '我的天', '然後比特犬會開車門', '連門都不會開', '看這部會教怎麼開車門嗎', '這樣不就不用當了嗎', '你不會開車門就好了', '你當時體檢就應該報告說', '你不會開車門', '以後比特犬要去當兵了你不用去']","['如何開車門', '看這部會教怎麼開車門嗎', '你不會開車門 然後比特犬會開車門 我的天 你當時體檢就應該報告說 你不會開車門就好了 這樣不就不用當了嗎 唉 以後比特犬要去當兵了你不用去 3']"
75,5,75_逃兵滿滿的大平台_給你們殺人犯_發現警察洩漏個資給黑道_約談發現王大陸手機裡有打司機的影片,"['逃兵滿滿的大平台', '給你們殺人犯', '發現警察洩漏個資給黑道', '約談發現王大陸手機裡有打司機的影片', '車手被抓', '起訴的大平台', '王大陸真是優良資訊來源', '王大陸又被發現跟黑道做放款', '我的王大陸', '厲害了']","['給你們殺人犯&逃兵滿滿的大平台', '給你們殺人犯&逃兵滿滿的大平台', '王大陸真是優良資訊來源 車手被抓 手機裡發現閃兵群組 群組裡有王大陸 約談發現王大陸手機裡有打司機的影片 王大陸又被發現跟黑道做放款 發現警察洩漏個資給黑道 給你滿滿的犯罪大平台']"
